account number,ward,license number,legal name,address,zip code
460374,49,2677719,"HALLISSEY DESIGN, LLC",6607 N NEWGARD AVE  2S,60626
243293,22,1679548,"DELGADO TRAVEL AGENCY, INC.",3900 W 26TH ST,60623
243293,35,2059457,"DELGADO TRAVEL AGENCY, INC.",2914 N MILWAUKEE AVE 1ST,60618
382229,14,2496162,"ENRIQUEZ MATERIALS & QUILTING, INC.",2845 W 48TH PL 1ST G,60632
399272,27,2411209,Hartland Digital LLC,2156 W FULTON ST 2,60612
243293,35,1225818,"DELGADO TRAVEL AGENCY, INC.",3807 W FULLERTON AVE,60647
28896,19,2386144,ROOSEVELT HOLLOMAN,1445 W 103RD ST 1ST,60643
362133,42,2094404,"AARNA STORES, INCORPORATED",627 W JACKSON BLVD 1ST,60661
81084,19,83988,"KEN'S RESTAURANT, INCORPORATED",10522 S WESTERN AVE 1ST,60643
381462,23,2262528,"MAC ONE MIDWAY, LLC",5559 S ARCHER AVE  3,60638
399778,12,2412413,ELSA M GIRON & JOSE L PAUL,3991 S ARCHER AVE 1,60632
327255,6,1888572,"TKG ILLINOIS STORAGE II, L.L.C.",6932 S SOUTH CHICAGO AVE 1,60637
383141,19,2271163,O'DONNELL-BARTZ-SCHULTZ FUNERAL HOME LTD.,10525 S WESTERN AVE,60643
327255,20,1888569,"TKG ILLINOIS STORAGE II, L.L.C.",6714 S COTTAGE GROVE AVE 1,60637
399482,18,2411674,ANTONIO ROJAS AND SUSANA PEREZ,8605 S KOLMAR AVE,60652
377276,43,2261809,1119 W WEBSTER RESTAURANT LLC,1119 - 1121 W WEBSTER AVE 1ST,60614
383001,3,2543451,FMS INC.,4915 S UNION AVE,74107
418439,42,2542738,William Blair Investment Management LLC,150 N RIVERSIDE PLZ 43,60606
399440,7,2411569,95TH ST FUEL MART INC.,1835-53 E 95TH ST 1ST,60617
329079,42,2102991,"PIEDMONT OFFICE MANAGEMENT, LLC",35 W WACKER DR LOBBY,60601
230369,47,1245655,ELIZABETH STEVENS,4811 N ASHLAND AVE 1 #,60640
293926,48,1618103,TAN THANH BOOK & GIFT CO,1135 W ARGYLE ST,60640
379597,42,2245384,"PB RIVERSIDE, LLC",120 S RIVERSIDE PLZ 1ST,60606
267286,47,1447396,JSL ADVERTISING INC,4853 N RAVENSWOOD AVE,60640
460223,2,2677427,Chicago Ticket Authority LLC,2100 N RACINE AVE  4H,60614
377276,43,2269770,1119 W WEBSTER RESTAURANT LLC,1119 - 1121 W WEBSTER AVE 1ST,60614
257462,46,2578550,"BOCKOS DESIGN, INC",4729 N KENMORE AVE 2ND 2,60640
399440,7,2411568,95TH ST FUEL MART INC.,1835-53 E 95TH ST 1ST,60617
44466,33,2379762,GLORIA P LISSNER,3124 W IRVING PARK RD,60618
245495,48,2125761,NGHI V LE,1022-1024 W ARGYLE ST  201,60640
34508,40,1520205,"WAB, INC.",1818 W FOSTER AVE,60640
411255,11,2496253,J N VRAJ INC.,2911-2913 S ARCHER AVE 1,60608
283879,46,1544857,4840 RESTAURANT CORP.,4840 N BROADWAY,60640
418290,3,2637228,"S is for Studio, Inc.",1305 S MICHIGAN AVE  1305,60605
342137,48,1964242,THUHONG THI NGUYEN,4947 N BROADWAY  1,60640
283879,46,1544856,4840 RESTAURANT CORP.,4840 N BROADWAY,60640
294900,33,2002759,"PIE CAFE, LLC",4664 N MANOR AVE 1ST,60625
411255,11,2496251,J N VRAJ INC.,2911-2913 S ARCHER AVE 1,60608
289444,20,1591829,PARKWAY SUPER MARKET INC,6435 S DR MARTIN LUTHER KING JR DR,60637
399187,30,2405992,FRAGOLA YOGURT AND ICE CREAM CORP,3207 N CENTRAL AVE 1ST,60634
18590,46,58047,BANGKOK VIDEO & GROCERY INC,4617 N CLARK ST,60640
272922,46,1475925,CANCUN TAQUERIA INC.,1206 W LAWRENCE AVE,60640
317322,20,1820524,AL-RAHMAN (USA) INC.,6359 S COTTAGE GROVE AVE 1,60637
294898,46,1620335,"BROADWAY GRILL, INC.",4800 N BROADWAY,60640
381112,39,2438008,"CHICAGO FINANCE CENTER, INC.",4022-4024 W MONTROSE AVE 1ST,60641
473,46,2204175,ALDEN NURSING CENTER,820 W LAWRENCE AVE,60640
476848,6,2797827,BLINK GALORE LLC,456 E 79TH ST,60619
5466,48,1305343,"BIG CHICKS, INC.",5020 N SHERIDAN RD,60640
399215,13,2411077,ACUNA INC.,4022 W 59TH ST 1ST,60629
337341,46,2579028,"A+STORE, INC",4445 N SHERIDAN RD 1ST A,60640
26610,46,10987,BAG PLAZA CORPORATION,4533 N CLARK ST,60640
363076,42,2677383,HUBBARD RADIO CHICAGO LLC,130 E RANDOLPH ST 27TH 2700,60601
85646,46,8531,"JESUS PEOPLE, U.S.A., FULL GOSPEL MINISTRIES",920 W WILSON AVE # 1ST,60640
86768,46,1171256,"RAYAN'S RESTAURANT & LIQUORS, INC.",4553 - 4559 N CLARK ST,60640
418143,30,2542293,NILES FURNITURE INC.,3326 N MILWAUKEE AVE 1,60641
55349,5,2555981,KI KIM,1442 E 57TH ST 1ST 1,60637
378105,25,2222174,SZECHUAN CUISINE INC.,2414 S WENTWORTH AVE 1-2,60616
292,19,1554,"A.M.R. (OF ILLINOIS), INC.",11652 S WESTERN AVE,60643
459996,11,2671904,HD Beauty Bar LLC,1010 W 35TH ST 5 540,60609
460330,41,2677643,"Central Staffing and Personnel Services, LC",5932 N NORTHWEST HWY  201,60631
341666,34,1960218,COSMO BEAUTY AND HAIR INC.,1726 W 119TH ST 1,60643
266332,47,1382540,"M & A BAKERY, INC",1527 W LAWRENCE AVE,60640
292,19,1553,"A.M.R. (OF ILLINOIS), INC.",11652 S WESTERN AVE,60643
312713,46,1772480,"DALIA FOOD MARKET, INC.",4661 N BROADWAY  1ST A,60640
391500,23,2757414,"KISMET BEAUTY LOUNGE, INC.",6719 W ARCHER AVE,60638
3088,46,1443483,"GOLDEN HOUSE RESTAURANT, INC.",4742-4744 N RACINE AVE,60640
14852,20,2631368,NEW DALEY'S RESTAURANT,6257 S COTTAGE GROVE AVE,60637
5466,48,1305344,"BIG CHICKS, INC.",5020 N SHERIDAN RD,60640
250495,48,1271055,"NEW GROWTH, INC",5335 N CLARK ST,60640
456823,50,2652665,CWK Lincolnwood LLC,6160 N LINCOLN AVE,60659
86768,46,2055452,"RAYAN'S RESTAURANT & LIQUORS, INC.",4553 - 4559 N CLARK ST,60640
418279,11,2542461,ALICE KIM,525 W 31ST ST,60616
279883,46,1516077,"UPTOWN BIKES, INC.",4653 N BROADWAY,60640
5466,48,1740142,"BIG CHICKS, INC.",5024 N SHERIDAN RD  1ST F,60640
22856,19,77574,J & T SERVICE CORPORATION,10300 S WESTERN AVE 1ST,60643
378105,25,2222173,SZECHUAN CUISINE INC.,2414 S WENTWORTH AVE 1-2,60616
15571,5,2204361,CREATIVE COMPUTER SERVICES COR,1456 E 63RD ST,60637
399439,47,2411566,MINERALOGY INC.,1944 W MONTROSE AVE 1,60613
5466,48,1304432,"BIG CHICKS, INC.",5024 N SHERIDAN RD  1ST F,60640
284721,40,1546713,"ROGO ENTERTAINMENT, INC.",1511 W BALMORAL AVE,60640
459921,16,2671787,AVILES GRANITE INC.,5845 S RACINE AVE 1,60636
206531,19,2079408,ORIENTAL ARTS CENTER INC,2205-2211 W 95TH ST 1ST,60643
15237,19,36468,SEE THRU CHINESE KITCHEN,10939 S WESTERN AVE,60643
33536,19,37904,DESIREE C. O'KELLEY,2130 W 95TH ST 1ST,60643
455908,26,2646338,TRUE FORM PRODUCTIONS LLC,1252 N CENTRAL PARK AVE,60651
284721,40,1904578,"ROGO ENTERTAINMENT, INC.",1511 W BALMORAL AVE,60640
22856,19,77573,J & T SERVICE CORPORATION,10300 S WESTERN AVE 1ST,60643
341351,47,2208197,"RACE & ASSOCIATES, LTD",4430 N WINCHESTER AVE 3RD,60640
6233,46,13279,UPTOWN SERVICE STATION INC,4900 N BROADWAY,60640
25295,48,5946,WOMEN & CHILDREN FIRST INC,5233 N CLARK ST  2,60640
284721,40,1717294,"ROGO ENTERTAINMENT, INC.",1511 W BALMORAL AVE,60640
3085,46,3892,JAKE'S PUP IN THE RUF INC,4401 N SHERIDAN RD 1ST,60640
6233,46,13277,UPTOWN SERVICE STATION INC,4900 N BROADWAY,60640
5466,48,11646,"BIG CHICKS, INC.",5024 N SHERIDAN RD  1ST F,60640
269334,48,1644986,DIEN TRINH,4945 N BROADWAY,60640
3494,46,5792,NATIONAL PETROLEUM CO,4900 N BROADWAY,60640
383294,6,2767203,"COSMO WIGS, INC",615 E 79TH ST,60619
304797,48,1716787,"UNIQUE SILVER, INC",5555 N BROADWAY,60640
279691,47,2162923,"TRIFKOTIX, INC.",5153 N CLARK ST  325,60640
460063,31,2677099,NGO WIRELESS INC.,5603 W BELMONT AVE 1ST,60634
345395,48,1981102,CENTRO HISPANO BUSINESS CENTER INC.,5409 N CLARK ST 1ST,60640
383305,38,2271497,"DR. ADORABLE, INC.",4112 N NASHVILLE AVE 1ST,60634
334857,5,1921790,"PORTO ROMANO, INC.",5700 S HARPER AVE 1ST,60637
8625,42,2133856,JOSEPH T. RYERSON & SON INC.,227 W MONROE ST 27TH,60606
429577,12,2786775,OUTSIDE THE BOX EVENTS AND CATERING INC.,1734 W 35TH ST  1F,60609
379582,42,2245370,PACIFIC CHICAGO SERVICE CORPORATION,330 N WABASH AVE 2,60611
460122,32,2677245,SIDESHOW GALLERY INC.,2219 N WESTERN AVE 1ST,60647
379582,42,2256334,PACIFIC CHICAGO SERVICE CORPORATION,330 N WABASH AVE 2,60611
308042,48,1741125,SUPERMART 4 FOOD INC,5035-5037 N SHERIDAN RD 1,60640
3605,46,6351,PATCHARA KLAISUBHAN,4821 N BROADWAY,60640
348734,34,2008580,EXELON SOLAR CHICAGO LLC,941 W 120TH ST 1,60643
3851,48,7507,DANNY'S MARKET INC,5129-5135 N BROADWAY,60640
29757,19,2204618,WASHINGTON & JANE SMITH COMMUNITY - BEVERLY,2315 W 112TH PL,60643
35138,47,43524,ACCURATE PRODUCTS INCORPORATED,4645 N RAVENSWOOD AVE 1ST,60640
29757,19,2319833,WASHINGTON & JANE SMITH COMMUNITY - BEVERLY,2320 W 113TH PL,60643
31423,48,29873,ZIRLIN INTERIORS INC,5540 N BROADWAY  1ST,60640
213128,19,1140493,BEVERLY HILLS FISH INC,10943 S WESTERN AVE,60643
379582,42,2245371,PACIFIC CHICAGO SERVICE CORPORATION,330 N WABASH AVE 2,60611
29757,19,2204619,WASHINGTON & JANE SMITH COMMUNITY - BEVERLY,11308 S OAKLEY AVE,60643
26963,46,12178,THAILAND FOOD CORP,4821 N BROADWAY  1ST,60640
29757,19,2204620,WASHINGTON & JANE SMITH COMMUNITY - BEVERLY,2320 W 113TH PL,60643
460222,29,2677426,H&K Perforating LLC,5655 W FILLMORE ST,60644
29757,19,2319834,WASHINGTON & JANE SMITH COMMUNITY - BEVERLY,2320 W 113TH PL,60643
460057,14,2677093,KEVIN CUONG NGUYEN,4729 S CICERO AVE 1ST,60632
314921,46,1803353,"DIB, INC.",1025 W LAWRENCE AVE 1 1521,60640
363149,30,2657787,MOBILELINK L.L.C.,5548 W FULLERTON AVE,60639
399518,33,2411761,PASSION4FASHION INC.,2952 W IRVING PARK RD 1ST,60618
382575,33,2270326,BGC LAUNDRY INC.,3055 N CALIFORNIA AVE 1ST,60618
62602,5,2523560,"MEDICI GALLERY AND COFFEE HOUSE, INC.",1327 E 57TH ST  1,60637
363149,17,2658503,MOBILELINK L.L.C.,7854 S ASHLAND AVE,60620
363149,30,2293251,MOBILELINK L.L.C.,5558 W BELMONT AVE 1,60641
28222,34,2213973,ANTHONY MADISON,1448 W 115TH ST  1,60643
62602,5,3642,"MEDICI GALLERY AND COFFEE HOUSE, INC.",1327 E 57TH ST  1,60637
363149,35,2293247,MOBILELINK L.L.C.,4015 W ARMITAGE AVE 1ST,60639
289411,48,2206755,GEORGEL CROITORU,5030 N MARINE DR  2112,60640
7471,48,18177,MAVERICK ORGANIZATION INC,5335 N SHERIDAN RD,60640
460320,4,2677635,COLOR IN THE LOOP SALON LLC,103 W VAN BUREN ST GRDLEVEL,60605
85452,14,2549832,"CHICAGO TRIBUNE COMPANY, LLC",4840 S ST LOUIS AVE  B,60632
62602,5,2523561,"MEDICI GALLERY AND COFFEE HOUSE, INC.",1327 E 57TH ST  1,60637
397142,17,2390850,D & G CLEANING SERVICES INC.,3439 W 73RD ST,60629
85452,8,34812,"CHICAGO TRIBUNE COMPANY, LLC",1400 E 95TH ST  1ST,60619
17357,47,7252,"BYRON'S HOT DOG, INC.",1701 W LAWRENCE AVE,60640
41419,35,1898025,DENY-LIND TRUCKING CORP,3541 W MONTROSE AVE 1ST A,60618
85452,14,1518429,"CHICAGO TRIBUNE COMPANY, LLC",2820 W 48TH PL,60632
363149,14,2133606,MOBILELINK L.L.C.,5133 S CICERO AVE  C,60632
363149,25,2683527,MOBILELINK L.L.C.,2333 W CERMAK RD,60608
16356,19,1096007,"LET'S GET POPPIN,INC",11758 S WESTERN AVE,60643
456183,45,2699402,MYCHA LLC,5930 W LAWRENCE AVE 1ST,60630
363149,36,2658911,MOBILELINK L.L.C.,2650 N NARRAGANSETT AVE 1 C4,60639
54564,48,37282,ESTHER LEE,5503 N CLARK ST 1ST,60640
85452,47,2283890,"CHICAGO TRIBUNE COMPANY, LLC",2500 W BRADLEY PL 2,60618
456743,14,2652457,"MARIA LUZ E. FONSECA, CORP.",2637-2639 W 51ST ST 1ST,60632
7471,48,18178,MAVERICK ORGANIZATION INC,5335 N SHERIDAN RD,60640
399505,14,2411733,AAJEEVAN INC.,4406 S PULASKI RD FIRST,60632
329342,49,2431975,MMAH S. CAMARA,1440 W MORSE AVE 1,60626
252818,48,1276237,SAHJANAND ENTERPRISES INC,5324 N BROADWAY,60640
85452,39,2694547,"CHICAGO TRIBUNE COMPANY, LLC",5565 N LYNCH AVE,60630
43178,20,65333,NATIONAL OPINION RESEARCH CENTER,"1155 E 60TH ST  2,3,BSMT",60637
43178,42,65332,NATIONAL OPINION RESEARCH CENTER,55 E MONROE ST 19-20 & 30-31,60603
455639,1,2791308,"MONNI FOODS, LLC",1746 W DIVISION ST 1,60622
244088,19,2205952,"Richard Lewis, Sr.",10231 S PROSPECT AVE,60643
81923,10,2216265,"ALLIED WASTE TRANSPORTATION, INC",2054 E 110TH ST,60617
81923,32,2252539,"ALLIED WASTE TRANSPORTATION, INC",1633 W MEDILL AVE,60614
364135,19,2693880,"LONGWOOD CLEANERS, INC.",11102 S LONGWOOD DR 1ST,60643
36371,20,2184583,WOODLAWN ANIMAL HOSPITAL,6523 S DR MARTIN LUTHER KING JR DR  1ST,60637
81923,25,2216262,"ALLIED WASTE TRANSPORTATION, INC",2351 S LAFLIN ST 1ST,60608
210651,48,2153134,PLUM PRODUCTIONS INC.,1545 W ROSEMONT AVE 2ND,60660
280210,48,1516831,FJASHW INC.,5555 N SHERIDAN RD  12,60640
418576,7,2542944,"MY 2ND CHANCE, LLC",8323 S SAGINAW AVE,60617
291141,48,1595416,SENTIERI INC.,5430 N BROADWAY,60640
399459,47,2411603,Studio 8 Pilates LLC,3656 N LINCOLN AVE 1ST F,60613
351029,5,2021288,1344 EAST 67TH STREET CORP.,1344 E 67TH ST 1,60637
7508,48,2277474,ANNA HELD FOUNTAIN CAFE,5557 N SHERIDAN RD,60640
81923,20,2216263,"ALLIED WASTE TRANSPORTATION, INC",16 W 64TH ST 1ST,60621
415741,27,2541842,DIANNE S. HOWARD,347 W CHESTNUT ST 18TH 1810,60610
81923,25,2216267,"ALLIED WASTE TRANSPORTATION, INC",2464 S LAFLIN ST,60608
14702,48,2523608,SHAN FOOD CORPORATION,5060 N SHERIDAN RD 1ST,60640
81923,25,1697984,"ALLIED WASTE TRANSPORTATION, INC",2400 S LOOMIS ST,60608
351029,5,2021286,1344 EAST 67TH STREET CORP.,1344 E 67TH ST 1,60637
304526,47,1698620,DELTA MOBILE INC.,1601 W LAWRENCE AVE,60640
361027,27,2088772,GOOD MEASURE LLC,226 W CHICAGO AVE 1ST,60654
383247,1,2738146,"NEVERHART, LLC",1948 W CHICAGO AVE 1,60622
215011,19,1143680,THE NURSE AGENCY INC,10829 S WESTERN AVE,60643
363974,42,2723672,"NETWORK CONSULTING, INC.",980 N MICHIGAN AVE 12 1290,60611
399437,30,2411562,Belmont Hair Care LLC,5554 W BELMONT AVE STORE FRONT,60641
388583,26,2314173,LA CAVANA GRILL CORP.,4109 W NORTH AVE 1ST,60639
58230,46,58934,ALHAJA M IBRAHIM,4558 N BROADWAY  GROUND,60640
266057,48,1381949,NEW SAMS FOODMART INC.,5038 N SHERIDAN RD,60640
65472,47,83074,THREE COMMUNICATION DESIGN,4507 N RAVENSWOOD AVE  105,60640
27199,19,13126,T R COMMUNICATIONS INC,10546 S WESTERN AVE  1,60643
52699,19,2792042,ELSIE M BLACKWOOD,10931 S WESTERN AVE,60643
363796,22,2412555,"MVW TAX SERVICE, CORP",4037 W 26TH ST 1,60623
206565,47,2771102,ARMANDO E. ARIAS,4603 N LINCOLN AVE,60625
63497,47,24686,"ROYAL FOOD, INC",1743 W LAWRENCE AVE  1,60640
338923,48,1942431,VINH HOA INCORPORATED,1142 W ARGYLE ST 1ST,60640
85323,20,1044829,QUAM-NICHOLS CO,234 E MARQUETTE RD,60637
36847,19,2214169,PATTON MOTOR SERVICE INC,10209 S WESTERN AVE,60643
361027,27,2088773,GOOD MEASURE LLC,226 W CHICAGO AVE 1ST,60654
63441,40,23527,DK'S CORPORATION,1930 W FOSTER AVE 1ST,60640
388583,26,2431788,LA CAVANA GRILL CORP.,4109 W NORTH AVE 1ST,60639
63441,40,23528,DK'S CORPORATION,1930 W FOSTER AVE 1ST,60640
304526,47,2574537,DELTA MOBILE INC.,1601 W LAWRENCE AVE,60640
373627,2,2202460,"OLD TOWN MARKET, LLC",1233 N WELLS ST 1ST FL,60610
399496,14,2411699,CAFE EL MESON INCORPORATED,4631 S KEDZIE AVE,60632
272177,46,1474033,"NASER FOOD, INC.",4533 N SHERIDAN RD,60640
399196,7,2411034,LS41 CAFE INC.,3023 E 83RD ST 1,60617
66804,48,1446685,WALL TO WALL FRAMING COMPANY,5554 N WINTHROP AVE,60640
364131,25,2104465,"CRYSTAL WONG O.D., P.C.",2349 S WENTWORTH AVE 1ST,60616
382086,13,2264135,MIDWAY 55TH INC.,4401 - 4413 W 55TH ST 1ST,60632
398880,48,2405208,PPF SS 5026 NORTH SHERIDAN ROAD LLC,5026 - 5032 N SHERIDAN RD,60640
363308,41,2209713,ORI BROTHERS FLOORING INC,6010 N NORTHWEST HWY 1ST,60631
373627,2,2163618,"OLD TOWN MARKET, LLC",1233 N WELLS ST 1ST FL,60610
460143,40,2677300,God Gift Health Care LLC,2622 W PETERSON AVE 1 4,60659
460036,23,2677005,"WINGS Program, Inc.",3503 W 63RD ST 1ST FLOOR,60629
373627,2,2202459,"OLD TOWN MARKET, LLC",1233 N WELLS ST 1ST FL,60610
373627,2,2252257,"OLD TOWN MARKET, LLC",1233 N WELLS ST 1ST FL,60610
399196,7,2627553,LS41 CAFE INC.,3023 E 83RD ST 1,60617
352967,1,2452418,RIDE-CHICAGO INC.,2509 W FULLERTON AVE 1ST,60647
395067,42,2368755,"KP GROUP, INC",30 E JACKSON BLVD,60604
24947,19,4891,"GORDON LOUNGE, INC",10350 S WESTERN AVE,60643
294144,46,1948754,YOUNG  O LEE,4820 N SHERIDAN RD 1ST,60640
431991,5,2630666,"T.S.F.G. OF CHICAGO, INC.",1508 E 67TH ST,60637
395067,42,2368753,"KP GROUP, INC",30 E JACKSON BLVD,60604
360457,26,2689996,EFRAIN GUIJOSA,4345 W NORTH AVE,60639
399519,18,2411763,ACE SUPPLY CORP.,7827 S CLAREMONT AVE 1ST,60620
382086,13,2264137,MIDWAY 55TH INC.,4401 - 4413 W 55TH ST 1ST,60632
27641,19,2213959,BRACH AUTO CENTER INC,10333 S WESTERN AVE,60643
315884,47,1816937,4555 N RAVENSWOOD INC.,4557 N RAVENSWOOD AVE 1,60640
373627,2,2163619,"OLD TOWN MARKET, LLC",1233 N WELLS ST 1ST FL,60610
382992,31,2397865,REGIONAL AUTO GROUP INC.,2417-2429 N CICERO AVE,60639
24947,19,4892,"GORDON LOUNGE, INC",10350 S WESTERN AVE,60643
315884,47,1816938,4555 N RAVENSWOOD INC.,4557 N RAVENSWOOD AVE 1,60640
474384,41,2781386,"Bottles and Cans Too, L.L.C",6401 N CENTRAL AVE,60646
399540,39,2411824,"153 HEATING & POWER, INC.",4250 N PULASKI RD 1,60641
475960,12,2792167,juan millan,4046 S ARCHER AVE,60632
22740,47,77005,"DIKUJE GROUP, INC.",5156 N BROADWAY  1ST,60640
24051,48,478,"MARKAT ENTERPRISES, INC.",1040 W ARGYLE ST 1ST,60640
271026,5,1447435,DIPANVIR INC.,1449 E 57TH ST,60637
62813,27,2785892,TECATITLAN INC.,1538 N CLYBOURN AVE FIRST FLOOR A105,60610
15769,48,1490322,DAN MCCAULEY,5401 N CLARK ST,60640
293731,48,1617681,HONEYMOON CAFE INC,1138 W ARGYLE ST,60640
3358,46,2204190,FORTY SIX TWENTY ONE CORPORATION INCORPORATED,4621 N RACINE AVE,60640
418544,21,2542904,TASTY CHICKEN & SALAD FOOD MART INC,159 W 95TH ST,60628
62645,46,3866,K REVELIS & V KANELOPOULUS,1031 W WILSON AVE 1ST,60640
26949,19,12135,COMPLUS INC,9500 S VANDERPOEL AVE 1ST,60643
416414,25,2528836,THEOHARIS COFFEE COMPANY LLC,900 W VAN BUREN ST 1,60607
22740,47,77004,"DIKUJE GROUP, INC.",5156 N BROADWAY  1ST,60640
45451,47,71448,COMPUTERWORKS OF CHICAGO INC,5153 N CLARK ST  207,60640
32664,19,2569749,10618 S. WESTERN CORP.,10618 S WESTERN AVE LL+1ST,60643
22740,47,2213769,"DIKUJE GROUP, INC.",5156 N BROADWAY  1ST,60640
475967,25,2792177,Jazz Beautiful LLC,1800 W 18TH ST 1 1,60608
383291,8,2271467,anthony c henderson,8943 S STONY ISLAND AVE 1,60617
29600,40,22752,SOUL JAM LIMITED,5240 N CLARK ST 1ST,60640
459682,36,2671351,"E. GORNELL & SONS, LLC",2241 N KNOX AVE,60639
11323,48,27480,"DOUBLE HAPPINESS ENTERPRISES, INC.",1061 W ARGYLE ST 1ST,60640
475996,50,2796499,SFZ INC,2604 W DEVON AVE,60659
475972,7,2792184,CLOSE IN WEAPONS SPECIALIST LLC,1723 E 71ST ST,60649
412122,27,2501654,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
412122,27,2501656,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
412122,27,2501662,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
383253,35,2271400,TIPTON ONE HOUR CLEANERS INC.,3831 N ELSTON AVE 1ST,60618
399199,41,2411038,Xuan N Dinh,6239 W TOUHY AVE 1 ST,60646
460247,42,2677483,GFK US MRI LLC,420 N WABASH AVE  401,60611
472015,32,2762613,"Konbini and Kanpai Belmont, LLC",1433 W BELMONT AVE 1,60657
42143,5,62615,HAIR DESIGN INTERNATIONAL LIMITED,1309 E 57TH ST,60637
418680,35,2543093,D F WIRELESS - CHICAGO INC.,3627 W LAWRENCE AVE 1,60625
431368,27,2626414,JOE WILLIE'S SEA FOOD INC.,337 S SACRAMENTO BLVD 1ST,60612
412122,27,2501658,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
412122,27,2501655,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
417981,48,2641685,"QMH ENTERPRISES, INC.",4925 N BROADWAY    C,60640
475893,12,2792080,DAVID JAIME CASTILLO,4100 S ASHLAND AVE OUTDOOR 1060,60609
42958,45,2233104,"I.B.N. UNITED TRAVEL & IMPORT, INC.",3643 W IRVING PARK RD 2ND FRONT,60618
415618,4,2523275,"Harrys Food, Inc.",336 S DEARBORN ST,60604
417981,48,2569552,"QMH ENTERPRISES, INC.",4917 N BROADWAY   1ST,60640
271681,46,2792196,UPTOWN UNITED,4619 N BROADWAY,60640
412122,27,2541762,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
219469,46,1172055,XIU ZHEN LEI,4546 N MAGNOLIA AVE,60640
271208,48,1594301,"AB4U, INC.",5325 N SHERIDAN RD,60640
475710,12,2791764,ERIC RODRIGUEZ,4100 S ASHLAND AVE OUTDOOR 105,60609
14254,46,30984,HANH SUONG NGUYEN,4513 N SHERIDAN RD,60640
315994,20,1817158,"63RD AND DREXEL MOBIL, L.L.C.",850 E 63RD ST,60637
412122,27,2501653,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
472015,32,2762614,"Konbini and Kanpai Belmont, LLC",1433 W BELMONT AVE 1,60657
412122,27,2501705,ACE GROUP CHICAGO LLC,311-319 N MORGAN ST,60607
315994,20,1817156,"63RD AND DREXEL MOBIL, L.L.C.",850 E 63RD ST,60637
359494,47,2328618,"4858-70 N. CLARK STREET, LLC",4866-4872 N CLARK ST 1ST THRU 4TH,60640
475262,42,2786773,STEM GENERATION LLC,200 S WACKER DR 31 3100,60606
71382,48,2428852,"CHINESE MUTUAL AID ASSOCIATION, INC.",1016 - 1018 W ARGYLE ST 1ST + LL,60640
475971,9,2792183,SHE CUTE SUITES LLC,8727 S STATE ST 1,60619
359494,47,2517137,"4858-70 N. CLARK STREET, LLC",4866-4872 N CLARK ST 1ST THRU 4TH,60640
313304,48,1798979,"PHOENIX BEAN, LLC",5438 N BROADWAY  1,60640
399102,32,2564134,OD WELLNESS INC.,2047 W BELMONT AVE 1ST 1,60618
474274,4,2781246,PMCAL LLC,1152 S WABASH AVE,60605
475972,7,2792202,CLOSE IN WEAPONS SPECIALIST LLC,1721 E 71ST ST,60649
34862,47,42723,LAWRENCE ASHLAND CURRENCY EXCH,1620 W LAWRENCE AVE 1ST,60640
414171,11,2516789,PLATINUM FADES BRIDGEPORT INC.,3437 S HALSTED ST 1ST,60608
37533,48,50271,YUNG HEE LEE & TAE HEE LEE,5523 N CLARK ST,60640
476013,37,2796520,Life Is Work,5465 W CHICAGO AVE,60651
417981,48,2542018,"QMH ENTERPRISES, INC.",4925 N BROADWAY    G,60640
475974,2,2792197,TAMARA GRUNER PHOTOGRAPHY LLC,110 W SUPERIOR ST 8 802,60654
460216,45,2677662,SAMUEL GOMEZ,4146 N KILPATRICK AVE,60641
475992,30,2792203,"FASHION ONE, INC.",3025 N MILWAUKEE AVE 1,60618
388050,27,2308791,"BAR SIENA, LLC",832 W RANDOLPH ST 1 & 2,60607
476051,19,2796602,BEYOUTIFUL BEAUTY BAR LLC,2042 W 95TH ST,60643
340941,31,2079122,"WIRELESS VISION, LLC",5355 W DIVERSEY AVE 1ST,60639
340941,11,2054792,"WIRELESS VISION, LLC",3016 S HALSTED ST 1ST,60608
475718,26,2791784,M.O.M.M.A'S B.O.Y. LLC,3927 W GRAND AVE,60651
85487,30,8267,POLAMER INC,5514 W BELMONT AVE,60641
340941,33,2065484,"WIRELESS VISION, LLC",3358 W LAWRENCE AVE 1ST,60625
465977,46,2712487,MP BROTHERS OHM LLC,3944-3946 N SHERIDAN RD 1,60613
51969,19,2214350,THOMAS J GLASS,10117 S WESTERN AVE 1ST,60643
340941,28,2172684,"WIRELESS VISION, LLC",2400 W CERMAK RD 1ST,60608
476020,3,2796531,SUITE TOUCHES HOME SERVICES LLC,439 E 50TH ST 1 1,60615
388050,27,2308822,"BAR SIENA, LLC",832 W RANDOLPH ST 1 & 2,60607
460073,17,2677125,JR FLOORING CONTRACTOR INC.,7336 S WINCHESTER AVE,60636
11058,20,26579,LISA M CONEY,6437 S DR MARTIN LUTHER KING JR DR,60637
